uniqueid,predicted_bank_account
uniqueid_2452,0
uniqueid_3700,0
uniqueid_5564,0
uniqueid_7152,0
uniqueid_5877,0
uniqueid_6541,0
uniqueid_2786,0
uniqueid_5023,0
uniqueid_1899,1
uniqueid_7880,0
uniqueid_6130,0
uniqueid_5670,0
uniqueid_2882,1
uniqueid_4022,0
uniqueid_342,0
uniqueid_3041,0
uniqueid_1080,0
uniqueid_1097,0
uniqueid_5818,0
uniqueid_1283,0
uniqueid_5486,0
uniqueid_629,0
uniqueid_4447,0
uniqueid_5022,0
uniqueid_5556,0
uniqueid_335,1
uniqueid_5254,0
uniqueid_4673,0
uniqueid_7691,0
uniqueid_17,0
uniqueid_1924,0
uniqueid_6446,0
uniqueid_5863,0
uniqueid_1547,0
uniqueid_756,0
uniqueid_5715,0
uniqueid_8044,0
uniqueid_1995,0
uniqueid_1656,0
uniqueid_6180,0
uniqueid_3721,0
uniqueid_3919,0
uniqueid_162,0
uniqueid_838,1
uniqueid_1669,0
uniqueid_5444,0
uniqueid_3113,0
uniqueid_4973,0
uniqueid_3883,0
uniqueid_130,0
uniqueid_1950,0
uniqueid_5268,0
uniqueid_2886,0
uniqueid_2424,0
uniqueid_1583,0
uniqueid_3760,1
uniqueid_6326,0
uniqueid_69,0
uniqueid_5477,0
uniqueid_548,0
uniqueid_268,0
uniqueid_4474,0
uniqueid_3035,0
uniqueid_4059,0
uniqueid_3105,0
uniqueid_2683,0
uniqueid_4548,0
uniqueid_5574,0
uniqueid_4632,1
uniqueid_1640,0
uniqueid_1822,0
uniqueid_1492,1
uniqueid_5238,0
uniqueid_6016,0
uniqueid_2093,0
uniqueid_1818,0
uniqueid_4308,1
uniqueid_5783,0
uniqueid_1972,0
uniqueid_5766,0
uniqueid_6165,0
uniqueid_4075,0
uniqueid_8511,0
uniqueid_1246,0
uniqueid_3555,0
uniqueid_5676,0
uniqueid_3058,0
uniqueid_1665,0
uniqueid_3720,1
uniqueid_1365,0
uniqueid_2955,0
uniqueid_640,0
uniqueid_1283,0
uniqueid_1094,0
uniqueid_8336,0
uniqueid_3737,0
uniqueid_4130,0
uniqueid_1397,0
uniqueid_5898,0
uniqueid_2007,0
uniqueid_133,0
uniqueid_1491,0
uniqueid_870,0
uniqueid_6608,0
uniqueid_184,0
uniqueid_908,0
uniqueid_4045,1
uniqueid_1084,0
uniqueid_1725,0
uniqueid_7687,0
uniqueid_6661,0
uniqueid_6866,0
uniqueid_7032,0
uniqueid_4736,0
uniqueid_5659,0
uniqueid_6617,0
uniqueid_4844,0
uniqueid_4454,0
uniqueid_376,1
uniqueid_2174,0
uniqueid_5807,0
uniqueid_3232,0
uniqueid_7239,0
uniqueid_1358,0
uniqueid_2470,0
uniqueid_1476,0
uniqueid_4440,0
uniqueid_2774,0
uniqueid_7004,0
uniqueid_5368,0
uniqueid_1180,0
uniqueid_7609,0
uniqueid_5622,0
uniqueid_6088,0
uniqueid_4314,0
uniqueid_1967,0
uniqueid_4791,0
uniqueid_1272,0
uniqueid_4692,0
uniqueid_2503,0
uniqueid_3790,0
uniqueid_5396,0
uniqueid_2191,0
uniqueid_2277,1
uniqueid_5048,0
uniqueid_1367,0
uniqueid_24,0
uniqueid_2423,0
uniqueid_1320,0
uniqueid_7607,0
uniqueid_3243,0
uniqueid_3175,0
uniqueid_6250,0
uniqueid_2677,1
uniqueid_4808,0
uniqueid_6252,0
uniqueid_7205,0
uniqueid_5353,0
uniqueid_4662,0
uniqueid_4584,0
uniqueid_2456,0
uniqueid_3591,0
uniqueid_441,0
uniqueid_3352,0
uniqueid_1634,0
uniqueid_5925,0
uniqueid_2230,0
uniqueid_2892,0
uniqueid_492,0
uniqueid_2046,0
uniqueid_6229,1
uniqueid_3461,0
uniqueid_1051,0
uniqueid_2664,1
uniqueid_2100,1
uniqueid_4053,1
uniqueid_4087,0
uniqueid_6484,0
uniqueid_5168,0
uniqueid_4476,0
uniqueid_2047,0
uniqueid_537,0
uniqueid_7522,0
uniqueid_1572,0
uniqueid_8024,0
uniqueid_2022,0
uniqueid_5029,1
uniqueid_2809,0
uniqueid_6403,0
uniqueid_3474,0
uniqueid_843,1
uniqueid_5639,0
uniqueid_729,0
uniqueid_1109,0
uniqueid_1841,0
uniqueid_4191,0
uniqueid_7787,1
uniqueid_5469,0
uniqueid_3014,0
uniqueid_870,0
uniqueid_4425,0
uniqueid_366,0
uniqueid_3685,0
uniqueid_5915,1
uniqueid_3798,0
uniqueid_4787,0
uniqueid_4875,0
uniqueid_1329,0
uniqueid_6231,0
uniqueid_5802,0
uniqueid_3146,0
uniqueid_1860,0
uniqueid_4184,0
uniqueid_5929,0
uniqueid_987,0
uniqueid_6531,0
uniqueid_4284,0
uniqueid_1111,0
uniqueid_4984,1
uniqueid_991,0
uniqueid_4403,0
uniqueid_5585,1
uniqueid_5501,0
uniqueid_2850,0
uniqueid_3173,1
uniqueid_4818,1
uniqueid_429,0
uniqueid_4053,1
uniqueid_3681,0
uniqueid_3684,0
uniqueid_4017,0
uniqueid_7932,0
uniqueid_2698,0
uniqueid_1248,0
uniqueid_570,0
uniqueid_465,0
uniqueid_36,0
uniqueid_6904,0
uniqueid_6415,0
uniqueid_5795,0
uniqueid_2990,0
uniqueid_7527,0
uniqueid_4297,0
uniqueid_339,0
uniqueid_8022,0
uniqueid_5946,0
uniqueid_6577,0
uniqueid_2615,0
uniqueid_6459,0
uniqueid_2917,0
uniqueid_5699,0
uniqueid_1203,0
uniqueid_2695,0
uniqueid_5751,0
uniqueid_4179,0
uniqueid_4541,0
uniqueid_3409,0
uniqueid_2288,0
uniqueid_4190,0
uniqueid_4164,0
uniqueid_3257,0
uniqueid_5345,0
uniqueid_2720,0
uniqueid_2326,0
uniqueid_2231,1
uniqueid_558,0
uniqueid_5082,0
uniqueid_5848,0
uniqueid_6164,0
uniqueid_6270,0
uniqueid_1237,0
uniqueid_2622,0
uniqueid_7227,0
uniqueid_875,1
uniqueid_3063,0
uniqueid_1686,0
uniqueid_8412,0
uniqueid_449,1
uniqueid_1249,0
uniqueid_210,0
uniqueid_257,0
uniqueid_2614,0
uniqueid_4126,1
uniqueid_1308,0
uniqueid_914,0
uniqueid_614,0
uniqueid_4941,0
uniqueid_4402,0
uniqueid_6271,0
uniqueid_1405,0
uniqueid_2104,0
uniqueid_7778,1
uniqueid_6080,0
uniqueid_6454,1
uniqueid_2309,0
uniqueid_5205,0
uniqueid_665,0
uniqueid_493,0
uniqueid_1331,0
uniqueid_2513,0
uniqueid_761,0
uniqueid_2163,0
uniqueid_4397,0
uniqueid_4809,0
uniqueid_3531,1
uniqueid_5771,0
uniqueid_666,0
uniqueid_302,0
uniqueid_5708,0
uniqueid_2257,0
uniqueid_3915,0
uniqueid_287,0
uniqueid_96,0
uniqueid_4684,0
uniqueid_5053,1
uniqueid_3590,0
uniqueid_1868,1
uniqueid_5539,0
uniqueid_5837,0
uniqueid_69,0
uniqueid_1469,1
uniqueid_4595,0
uniqueid_822,0
uniqueid_2732,1
uniqueid_1611,0
uniqueid_4597,0
uniqueid_7195,1
uniqueid_1222,0
uniqueid_369,0
uniqueid_1121,0
uniqueid_3151,0
uniqueid_2200,0
uniqueid_5585,1
uniqueid_889,0
uniqueid_3291,0
uniqueid_6943,0
uniqueid_1254,0
uniqueid_1689,1
uniqueid_290,0
uniqueid_3417,1
uniqueid_2898,0
uniqueid_3058,0
uniqueid_1083,0
uniqueid_2477,0
uniqueid_4637,0
uniqueid_4458,0
uniqueid_6069,0
uniqueid_1332,0
uniqueid_5551,0
uniqueid_1676,0
uniqueid_5679,1
uniqueid_3186,0
uniqueid_3620,0
uniqueid_1950,0
uniqueid_3078,0
uniqueid_4664,0
uniqueid_2890,0
uniqueid_5982,0
uniqueid_7373,0
uniqueid_1287,0
uniqueid_1709,0
uniqueid_7876,0
uniqueid_5316,0
uniqueid_2911,0
uniqueid_476,0
uniqueid_5949,0
uniqueid_4901,0
uniqueid_5524,0
uniqueid_4039,0
uniqueid_4331,0
uniqueid_4219,0
uniqueid_474,0
uniqueid_1239,0
uniqueid_3967,0
uniqueid_4557,0
uniqueid_3582,0
uniqueid_821,0
uniqueid_5950,0
uniqueid_835,0
uniqueid_4191,0
uniqueid_749,0
uniqueid_1575,0
uniqueid_482,0
uniqueid_1914,0
uniqueid_5039,1
uniqueid_5910,1
uniqueid_2923,1
uniqueid_5844,1
uniqueid_5225,0
uniqueid_4215,0
uniqueid_1714,0
uniqueid_583,0
uniqueid_2967,0
uniqueid_4934,0
uniqueid_5777,0
uniqueid_4912,0
uniqueid_7432,0
uniqueid_1867,0
uniqueid_86,0
uniqueid_2238,0
uniqueid_257,0
uniqueid_517,1
uniqueid_7085,0
uniqueid_4207,0
uniqueid_699,0
uniqueid_1416,0
uniqueid_2363,0
uniqueid_1307,0
uniqueid_787,0
uniqueid_3226,0
uniqueid_5555,0
uniqueid_514,0
uniqueid_195,1
uniqueid_6632,0
uniqueid_2029,0
uniqueid_4235,1
uniqueid_1345,0
uniqueid_3220,0
uniqueid_2657,1
uniqueid_1991,0
uniqueid_1413,0
uniqueid_5991,0
uniqueid_1338,0
uniqueid_6157,0
uniqueid_5530,1
uniqueid_3102,0
uniqueid_6418,0
uniqueid_1319,0
uniqueid_7588,0
uniqueid_1569,0
uniqueid_7231,0
uniqueid_3796,0
uniqueid_5233,0
uniqueid_2866,0
uniqueid_3366,0
uniqueid_5277,0
uniqueid_6223,0
uniqueid_7612,0
uniqueid_8010,0
uniqueid_6518,0
uniqueid_975,0
uniqueid_4772,0
uniqueid_5521,1
uniqueid_8344,0
uniqueid_1205,0
uniqueid_1346,0
uniqueid_697,0
uniqueid_4213,0
uniqueid_8413,0
uniqueid_5312,0
uniqueid_471,1
uniqueid_1832,0
uniqueid_1749,0
uniqueid_4672,0
uniqueid_4445,0
uniqueid_7902,0
uniqueid_3045,0
uniqueid_1334,0
uniqueid_4420,0
uniqueid_1877,0
uniqueid_695,0
uniqueid_8596,0
uniqueid_8214,0
uniqueid_691,0
uniqueid_7144,0
uniqueid_1158,0
uniqueid_6375,1
uniqueid_2289,0
uniqueid_4689,0
uniqueid_868,1
uniqueid_3274,0
uniqueid_5700,0
uniqueid_3962,1
uniqueid_3090,0
uniqueid_5383,0
uniqueid_8342,0
uniqueid_4931,0
uniqueid_2821,0
uniqueid_2957,1
uniqueid_5909,0
uniqueid_2001,0
uniqueid_7941,0
uniqueid_2857,0
uniqueid_385,0
uniqueid_948,0
uniqueid_921,0
uniqueid_2835,0
uniqueid_3972,0
uniqueid_1310,1
uniqueid_3398,0
uniqueid_5677,0
uniqueid_1272,0
uniqueid_530,0
uniqueid_204,0
uniqueid_2190,0
uniqueid_7180,0
uniqueid_2720,0
uniqueid_6137,0
uniqueid_1214,0
uniqueid_3822,0
uniqueid_114,1
uniqueid_4628,0
uniqueid_1610,0
uniqueid_6329,0
uniqueid_3434,1
uniqueid_2909,0
uniqueid_1341,0
uniqueid_6075,0
uniqueid_7972,0
uniqueid_4990,1
uniqueid_1421,1
uniqueid_4192,0
uniqueid_3318,0
uniqueid_3938,1
uniqueid_7138,0
uniqueid_1976,1
uniqueid_16,0
uniqueid_1383,0
uniqueid_3411,1
uniqueid_2137,0
uniqueid_5968,0
uniqueid_5587,0
uniqueid_5317,0
uniqueid_1350,1
uniqueid_7956,0
uniqueid_1508,0
uniqueid_2679,1
uniqueid_2646,0
uniqueid_4203,0
uniqueid_5824,0
uniqueid_3457,0
uniqueid_176,0
uniqueid_8246,0
uniqueid_3121,0
uniqueid_3254,0
uniqueid_1708,0
uniqueid_2008,0
uniqueid_8150,0
uniqueid_5900,1
uniqueid_1437,0
uniqueid_1155,0
uniqueid_8741,0
uniqueid_5980,0
uniqueid_1581,0
uniqueid_2526,0
uniqueid_5818,0
uniqueid_1333,0
uniqueid_4364,0
uniqueid_969,0
uniqueid_5259,0
uniqueid_5743,0
uniqueid_7492,0
uniqueid_3083,0
uniqueid_615,0
uniqueid_1700,0
uniqueid_2801,0
uniqueid_5691,1
uniqueid_7214,0
uniqueid_5949,0
uniqueid_4619,1
uniqueid_5680,0
uniqueid_4218,0
uniqueid_1538,0
uniqueid_7139,0
uniqueid_5551,0
uniqueid_2482,0
uniqueid_5366,0
uniqueid_4665,0
uniqueid_5273,0
uniqueid_8053,0
uniqueid_6000,0
uniqueid_5043,0
uniqueid_133,0
uniqueid_2221,0
uniqueid_6845,0
uniqueid_3944,0
uniqueid_5790,1
uniqueid_6569,0
uniqueid_3165,0
uniqueid_3044,0
uniqueid_5146,0
uniqueid_3969,1
uniqueid_8021,0
uniqueid_3749,0
uniqueid_3853,1
uniqueid_434,1
uniqueid_2297,0
uniqueid_3726,0
uniqueid_3342,0
uniqueid_114,0
uniqueid_6322,0
uniqueid_2526,0
uniqueid_2397,0
uniqueid_3918,0
uniqueid_684,0
uniqueid_1853,0
uniqueid_4232,0
uniqueid_1921,0
uniqueid_4071,0
uniqueid_2764,0
uniqueid_4998,0
uniqueid_1614,0
uniqueid_4759,0
uniqueid_503,0
uniqueid_4824,0
uniqueid_787,0
uniqueid_1474,1
uniqueid_2715,0
uniqueid_3866,0
uniqueid_5233,0
uniqueid_3509,0
uniqueid_1641,1
uniqueid_4705,0
uniqueid_2442,0
uniqueid_5182,0
uniqueid_967,0
uniqueid_5886,0
uniqueid_3151,0
uniqueid_2306,1
uniqueid_2990,0
uniqueid_3259,0
uniqueid_2152,0
uniqueid_1971,0
uniqueid_370,0
uniqueid_556,0
uniqueid_2955,0
uniqueid_4362,1
uniqueid_6025,0
uniqueid_655,0
uniqueid_6381,0
uniqueid_236,0
uniqueid_5622,1
uniqueid_4775,0
uniqueid_5858,0
uniqueid_1547,0
uniqueid_2323,0
uniqueid_1218,1
uniqueid_6625,0
uniqueid_1409,0
uniqueid_2935,0
uniqueid_2357,0
uniqueid_690,0
uniqueid_5046,0
uniqueid_3397,0
uniqueid_2917,0
uniqueid_1391,0
uniqueid_3437,0
uniqueid_3670,0
uniqueid_5633,0
uniqueid_1300,0
uniqueid_5276,1
uniqueid_4977,0
uniqueid_1327,0
uniqueid_3018,0
uniqueid_6812,0
uniqueid_3191,1
uniqueid_181,0
uniqueid_1003,0
uniqueid_6948,0
uniqueid_1489,0
uniqueid_5458,0
uniqueid_5891,1
uniqueid_2106,0
uniqueid_2947,0
uniqueid_809,0
uniqueid_306,0
uniqueid_1783,0
uniqueid_279,0
uniqueid_3142,0
uniqueid_4995,0
uniqueid_5089,0
uniqueid_6513,0
uniqueid_8112,0
uniqueid_3194,0
uniqueid_4706,0
uniqueid_155,0
uniqueid_5550,0
uniqueid_1371,0
uniqueid_4590,0
uniqueid_2458,0
uniqueid_4635,0
uniqueid_2251,0
uniqueid_4011,0
uniqueid_5413,0
uniqueid_2275,0
uniqueid_6903,0
uniqueid_1919,0
uniqueid_1905,0
uniqueid_1325,0
uniqueid_2737,0
uniqueid_2208,0
uniqueid_3031,0
uniqueid_2925,0
uniqueid_2579,0
uniqueid_1546,0
uniqueid_6582,0
uniqueid_2447,0
uniqueid_4470,0
uniqueid_5610,0
uniqueid_5734,0
uniqueid_8244,1
uniqueid_3828,0
uniqueid_1506,1
uniqueid_5345,1
uniqueid_3533,0
uniqueid_2163,0
uniqueid_2919,0
uniqueid_2610,0
uniqueid_771,0
uniqueid_5815,0
uniqueid_5722,0
uniqueid_3188,0
uniqueid_4281,0
uniqueid_4900,0
uniqueid_2651,0
uniqueid_1455,0
uniqueid_5067,0
uniqueid_1811,0
uniqueid_690,0
uniqueid_3396,0
uniqueid_381,0
uniqueid_3362,0
uniqueid_5678,0
uniqueid_3831,0
uniqueid_4094,0
uniqueid_8059,0
uniqueid_6347,0
uniqueid_4742,0
uniqueid_5717,0
uniqueid_917,0
uniqueid_4075,1
uniqueid_4925,0
uniqueid_1332,0
uniqueid_8643,0
uniqueid_3410,0
uniqueid_5754,0
uniqueid_6624,0
uniqueid_3085,0
uniqueid_4989,0
uniqueid_1280,0
uniqueid_4249,0
uniqueid_5070,0
uniqueid_37,0
uniqueid_7314,0
uniqueid_7520,0
uniqueid_2859,0
uniqueid_4223,0
uniqueid_2641,0
uniqueid_1539,0
uniqueid_4939,0
uniqueid_3464,0
uniqueid_5457,0
uniqueid_1439,0
uniqueid_3386,0
uniqueid_177,0
uniqueid_1033,0
uniqueid_3646,1
uniqueid_5230,1
uniqueid_1416,0
uniqueid_4805,0
uniqueid_43,0
uniqueid_721,0
uniqueid_1245,0
uniqueid_6448,0
uniqueid_7595,0
uniqueid_3139,0
uniqueid_1667,0
uniqueid_5441,0
uniqueid_803,0
uniqueid_6136,0
uniqueid_342,0
uniqueid_1415,0
uniqueid_7755,0
uniqueid_1144,0
uniqueid_8262,1
uniqueid_470,0
uniqueid_244,1
uniqueid_3688,0
uniqueid_4460,0
uniqueid_826,0
uniqueid_4318,0
uniqueid_5793,0
uniqueid_1171,0
uniqueid_2735,0
uniqueid_4026,1
uniqueid_1249,0
uniqueid_2992,0
uniqueid_6058,0
uniqueid_541,0
uniqueid_3702,0
uniqueid_4487,0
uniqueid_1526,0
uniqueid_432,0
uniqueid_762,0
uniqueid_1900,0
uniqueid_4293,0
uniqueid_3204,1
uniqueid_3251,0
uniqueid_7355,0
uniqueid_5414,0
uniqueid_2023,0
uniqueid_2815,1
uniqueid_1384,0
uniqueid_689,0
uniqueid_1664,0
uniqueid_2065,0
uniqueid_2114,0
uniqueid_106,0
uniqueid_5730,0
uniqueid_4400,0
uniqueid_491,0
uniqueid_6455,0
uniqueid_4163,0
uniqueid_3634,0
uniqueid_6612,0
uniqueid_4728,0
uniqueid_5460,0
uniqueid_5949,0
uniqueid_1978,0
uniqueid_1069,0
uniqueid_1891,0
uniqueid_3764,0
uniqueid_1577,0
uniqueid_3397,0
uniqueid_1838,0
uniqueid_2198,0
uniqueid_1164,0
uniqueid_1055,0
uniqueid_2620,0
uniqueid_5928,1
uniqueid_1320,0
uniqueid_5993,0
uniqueid_6342,0
uniqueid_76,0
uniqueid_2328,0
uniqueid_205,0
uniqueid_856,0
uniqueid_3937,0
uniqueid_1291,0
uniqueid_3814,1
uniqueid_1005,0
uniqueid_5435,0
uniqueid_6015,0
uniqueid_7716,0
uniqueid_4645,1
uniqueid_4212,0
uniqueid_5215,0
uniqueid_8499,0
uniqueid_5151,1
uniqueid_2413,0
uniqueid_1772,0
uniqueid_5970,0
uniqueid_3227,0
uniqueid_3701,1
uniqueid_626,0
uniqueid_1502,1
uniqueid_891,1
uniqueid_3548,0
uniqueid_8320,1
uniqueid_1811,0
uniqueid_3017,1
uniqueid_7280,0
uniqueid_1095,0
uniqueid_3242,0
uniqueid_6086,0
uniqueid_2625,0
uniqueid_802,0
uniqueid_3733,0
uniqueid_4663,0
uniqueid_83,0
uniqueid_155,0
uniqueid_3498,0
uniqueid_2134,0
uniqueid_2138,0
uniqueid_892,0
uniqueid_1718,0
uniqueid_5261,0
uniqueid_3646,0
uniqueid_974,0
uniqueid_1237,0
uniqueid_4873,0
uniqueid_837,0
uniqueid_4531,1
uniqueid_4122,0
uniqueid_5643,0
uniqueid_1581,0
uniqueid_3421,0
uniqueid_3585,0
uniqueid_5033,0
uniqueid_1513,0
uniqueid_1471,0
uniqueid_8302,0
uniqueid_4032,1
uniqueid_308,0
uniqueid_2011,0
uniqueid_213,0
uniqueid_5355,0
uniqueid_7904,1
uniqueid_1772,0
uniqueid_4896,0
uniqueid_4548,0
uniqueid_568,0
uniqueid_6048,0
uniqueid_1396,0
uniqueid_4799,0
uniqueid_3034,0
uniqueid_5754,0
uniqueid_4052,0
uniqueid_6361,0
uniqueid_5462,0
uniqueid_2965,0
uniqueid_7890,1
uniqueid_4665,0
uniqueid_7251,0
uniqueid_6475,0
uniqueid_726,0
uniqueid_7945,0
uniqueid_5092,1
uniqueid_4858,0
uniqueid_3667,0
uniqueid_2175,0
uniqueid_5683,0
uniqueid_3126,0
uniqueid_1038,0
uniqueid_1826,0
uniqueid_4145,0
uniqueid_1666,0
uniqueid_1387,0
uniqueid_7292,0
uniqueid_5089,0
uniqueid_1068,0
uniqueid_1719,0
uniqueid_1892,0
uniqueid_2714,1
uniqueid_775,0
uniqueid_5779,0
uniqueid_1888,0
uniqueid_1266,0
uniqueid_297,0
uniqueid_1213,0
uniqueid_1372,1
uniqueid_1335,0
uniqueid_1599,0
uniqueid_8228,0
uniqueid_7718,0
uniqueid_1211,0
uniqueid_578,1
uniqueid_2271,0
uniqueid_3181,0
uniqueid_1096,0
uniqueid_251,0
uniqueid_656,0
uniqueid_1961,0
uniqueid_2602,0
uniqueid_6619,0
uniqueid_1799,0
uniqueid_1087,0
uniqueid_4412,0
uniqueid_1717,0
uniqueid_2880,0
uniqueid_3297,0
uniqueid_5450,0
uniqueid_1788,0
uniqueid_3354,0
uniqueid_6589,0
uniqueid_7591,1
uniqueid_2734,0
uniqueid_4942,0
uniqueid_2845,0
uniqueid_5562,0
uniqueid_7708,0
uniqueid_1467,0
uniqueid_4659,0
uniqueid_912,1
uniqueid_439,1
uniqueid_2139,1
uniqueid_5228,0
uniqueid_3678,0
uniqueid_2178,0
uniqueid_1143,0
uniqueid_7832,0
uniqueid_5696,0
uniqueid_5064,0
uniqueid_1573,0
uniqueid_3952,0
uniqueid_1457,0
uniqueid_4369,1
uniqueid_7888,0
uniqueid_5230,0
uniqueid_5651,0
uniqueid_194,0
uniqueid_983,0
uniqueid_2621,0
uniqueid_6134,0
uniqueid_7317,0
uniqueid_4882,0
uniqueid_4158,0
uniqueid_6857,0
uniqueid_2942,0
uniqueid_5917,0
uniqueid_7530,0
uniqueid_2612,0
uniqueid_5953,0
uniqueid_540,0
uniqueid_420,0
uniqueid_2311,1
uniqueid_529,1
uniqueid_3410,0
uniqueid_6802,0
uniqueid_2584,0
uniqueid_1783,0
uniqueid_5534,0
uniqueid_2558,0
uniqueid_2661,0
uniqueid_3523,0
uniqueid_1876,0
uniqueid_399,0
uniqueid_4781,0
uniqueid_6419,0
uniqueid_855,0
uniqueid_4604,0
uniqueid_1739,0
uniqueid_737,0
uniqueid_8728,0
uniqueid_2227,0
uniqueid_481,0
uniqueid_4007,1
uniqueid_444,0
uniqueid_7145,0
uniqueid_5531,0
uniqueid_5599,1
uniqueid_4178,1
uniqueid_3502,0
uniqueid_4776,0
uniqueid_3840,0
uniqueid_3678,0
uniqueid_2588,0
uniqueid_1327,0
uniqueid_6075,0
uniqueid_4093,0
uniqueid_654,0
uniqueid_4015,0
uniqueid_7289,0
uniqueid_4829,1
uniqueid_1501,0
uniqueid_587,0
uniqueid_250,0
uniqueid_1267,1
uniqueid_1329,0
uniqueid_6389,0
uniqueid_669,1
uniqueid_3703,0
uniqueid_4645,0
uniqueid_2547,0
uniqueid_3913,0
uniqueid_3089,1
uniqueid_2660,0
uniqueid_6475,0
uniqueid_75,0
uniqueid_730,0
uniqueid_6753,0
uniqueid_1915,0
uniqueid_583,0
uniqueid_996,0
uniqueid_5449,0
uniqueid_1299,0
uniqueid_3368,0
uniqueid_3047,0
uniqueid_1781,1
uniqueid_1027,0
uniqueid_4956,1
uniqueid_403,0
uniqueid_1252,1
uniqueid_4790,1
uniqueid_4975,1
uniqueid_408,0
uniqueid_2878,0
uniqueid_1386,0
uniqueid_1664,0
uniqueid_1298,0
uniqueid_636,1
uniqueid_3384,0
uniqueid_2365,0
uniqueid_1306,0
uniqueid_3227,0
uniqueid_4961,0
uniqueid_5462,1
uniqueid_1235,0
uniqueid_3141,0
uniqueid_586,0
uniqueid_2438,0
uniqueid_4426,0
uniqueid_2804,1
uniqueid_7338,0
uniqueid_6213,0
uniqueid_5320,1
uniqueid_860,0
uniqueid_8340,0
uniqueid_1742,1
uniqueid_4936,0
uniqueid_2304,0
uniqueid_7813,0
uniqueid_1839,0
uniqueid_1547,0
uniqueid_5695,0
uniqueid_3296,0
uniqueid_1946,0
uniqueid_1164,0
uniqueid_3336,0
uniqueid_7287,0
uniqueid_5625,0
uniqueid_6362,0
uniqueid_4693,0
uniqueid_5338,0
uniqueid_383,0
uniqueid_8089,0
uniqueid_3408,0
uniqueid_1498,1
uniqueid_853,0
uniqueid_5640,1
uniqueid_532,0
uniqueid_6622,0
uniqueid_2321,1
uniqueid_4401,0
uniqueid_102,0
uniqueid_3429,0
uniqueid_6213,0
uniqueid_637,1
uniqueid_150,0
uniqueid_1598,0
uniqueid_3983,0
uniqueid_5251,0
uniqueid_1597,0
uniqueid_1411,1
uniqueid_4935,0
uniqueid_1098,0
uniqueid_1552,0
uniqueid_8304,0
uniqueid_880,0
uniqueid_906,0
uniqueid_6459,0
uniqueid_6345,0
uniqueid_5373,0
uniqueid_673,0
uniqueid_3067,0
uniqueid_2636,0
uniqueid_2895,0
uniqueid_1117,1
uniqueid_4908,0
uniqueid_2401,0
uniqueid_2822,0
uniqueid_3196,0
uniqueid_6741,0
uniqueid_1638,0
uniqueid_4934,0
uniqueid_2264,0
uniqueid_3506,0
uniqueid_5403,0
uniqueid_4954,0
uniqueid_1804,0
uniqueid_7675,0
uniqueid_1543,0
uniqueid_1801,0
uniqueid_8483,1
uniqueid_4527,0
uniqueid_5375,0
uniqueid_5613,0
uniqueid_2971,0
uniqueid_155,0
uniqueid_5063,0
uniqueid_3310,1
uniqueid_5224,0
uniqueid_4046,1
uniqueid_5296,0
uniqueid_3375,0
uniqueid_6658,0
uniqueid_359,1
uniqueid_5417,0
uniqueid_4785,0
uniqueid_6119,0
uniqueid_673,0
uniqueid_1000,0
uniqueid_904,0
uniqueid_819,0
uniqueid_5356,0
uniqueid_6357,0
uniqueid_6009,0
uniqueid_4309,0
uniqueid_293,0
uniqueid_5055,0
uniqueid_1025,1
uniqueid_3068,0
uniqueid_4387,0
uniqueid_871,0
uniqueid_1154,0
uniqueid_1434,0
uniqueid_844,0
uniqueid_2967,1
uniqueid_5004,0
uniqueid_1604,0
uniqueid_4999,0
uniqueid_6626,0
uniqueid_966,0
uniqueid_4879,1
uniqueid_3725,0
uniqueid_4432,1
uniqueid_6000,1
uniqueid_5297,0
uniqueid_3609,0
uniqueid_212,0
uniqueid_7339,0
uniqueid_4609,0
uniqueid_468,0
uniqueid_6255,0
uniqueid_2058,0
uniqueid_5247,0
uniqueid_7759,0
uniqueid_1257,0
uniqueid_2081,0
uniqueid_5271,1
uniqueid_2623,0
uniqueid_3400,0
uniqueid_4183,1
uniqueid_7504,0
uniqueid_1082,0
uniqueid_5096,0
uniqueid_4911,1
uniqueid_3157,0
uniqueid_2821,0
uniqueid_180,0
uniqueid_5003,0
uniqueid_5654,0
uniqueid_5551,0
uniqueid_5840,0
uniqueid_5882,0
uniqueid_1761,0
uniqueid_5075,0
uniqueid_6687,0
uniqueid_3679,0
uniqueid_5448,1
uniqueid_1012,0
uniqueid_5114,0
uniqueid_3671,0
uniqueid_940,1
uniqueid_5673,0
uniqueid_5656,0
uniqueid_7439,0
uniqueid_651,0
uniqueid_2830,0
uniqueid_1057,0
uniqueid_3084,0
uniqueid_1492,0
uniqueid_4359,0
uniqueid_6747,1
uniqueid_2631,1
uniqueid_5132,1
uniqueid_1708,0
uniqueid_6244,0
uniqueid_579,0
uniqueid_3092,0
uniqueid_6825,0
uniqueid_6298,0
uniqueid_2416,0
uniqueid_5894,0
uniqueid_8278,0
uniqueid_3212,1
uniqueid_4535,0
uniqueid_1664,0
uniqueid_218,0
uniqueid_2377,0
uniqueid_2097,0
uniqueid_4549,0
uniqueid_7075,0
uniqueid_3732,0
uniqueid_6632,0
uniqueid_1870,0
uniqueid_5017,0
uniqueid_1344,0
uniqueid_1316,0
uniqueid_3436,0
uniqueid_841,0
uniqueid_2230,0
uniqueid_1535,0
uniqueid_1278,1
uniqueid_5290,0
uniqueid_5697,0
uniqueid_3189,0
uniqueid_8434,0
